date,route,city,price,prev_price,delta,delta_pct,window_n,low,high,pct_rank,flag
2026-07-07,BKK-CAN,Guangzhou,5674,5652,22,0.4,23,5652,7060,13.6,
2026-07-07,BKK-CEI,Chiang Rai,2530,2530,0,0.0,23,2356,2754,45.5,
2026-07-07,BKK-CNX,Chiang Mai,2080,2080,0,0.0,23,2080,2638,0.0,low in 23
2026-07-07,BKK-DAD,Da Nang,4416,4416,0,0.0,23,4074,4530,40.9,
2026-07-07,BKK-HAN,Hanoi,4747,4747,0,0.0,23,4691,4944,22.7,
2026-07-07,BKK-HKT,Phuket,1528,1516,12,0.8,23,906,1649,68.2,
2026-07-07,BKK-HND,Tokyo (Haneda),12350,12561,-211,-1.7,23,11202,12922,63.6,
2026-07-07,BKK-KBV,Krabi,2254,2282,-28,-1.2,23,970,2355,86.4,
2026-07-07,BKK-KIX,Osaka,9623,9623,0,0.0,23,9623,11022,0.0,low in 23
2026-07-07,BKK-NRT,Tokyo (Narita),10044,9136,908,9.9,23,8767,11254,31.8,
2026-07-07,BKK-PEK,Beijing,8711,8665,46,0.5,23,8665,9670,22.7,
2026-07-07,BKK-PVG,Shanghai,7632,7632,0,0.0,23,6788,7669,86.4,
2026-07-07,BKK-SGN,Ho Chi Minh City,4704,4704,0,0.0,23,4598,5363,18.2,
2026-07-08,BKK-CAN,Guangzhou,5565,5674,-109,-1.9,24,5565,7060,0.0,low in 24
2026-07-08,BKK-CEI,Chiang Rai,1998,2530,-532,-21.0,24,1998,2754,0.0,low in 24
2026-07-08,BKK-CNX,Chiang Mai,2005,2080,-75,-3.6,24,2005,2638,0.0,low in 24
2026-07-08,BKK-DAD,Da Nang,4416,4416,0,0.0,24,4074,4530,39.1,
2026-07-08,BKK-HAN,Hanoi,3984,4747,-763,-16.1,24,3984,4944,0.0,low in 24
2026-07-08,BKK-HKT,Phuket,1181,1528,-347,-22.7,24,906,1649,30.4,
2026-07-08,BKK-HND,Tokyo (Haneda),12371,12350,21,0.2,24,11202,12922,65.2,
2026-07-08,BKK-KBV,Krabi,2264,2254,10,0.4,24,970,2355,87.0,
2026-07-08,BKK-KIX,Osaka,9998,9623,375,3.9,24,9623,11022,30.4,
2026-07-08,BKK-NRT,Tokyo (Narita),8543,10044,-1501,-14.9,24,8543,11254,0.0,low in 24
2026-07-08,BKK-PEK,Beijing,9001,8711,290,3.3,24,8665,9670,56.5,
2026-07-08,BKK-PVG,Shanghai,6910,7632,-722,-9.5,24,6788,7669,8.7,
2026-07-08,BKK-SGN,Ho Chi Minh City,4704,4704,0,0.0,24,4598,5363,17.4,
2026-07-09,BKK-CAN,Guangzhou,5562,5565,-3,-0.1,25,5562,7060,0.0,low in 25
2026-07-09,BKK-CEI,Chiang Rai,1997,1998,-1,-0.1,25,1997,2754,0.0,low in 25
2026-07-09,BKK-CNX,Chiang Mai,2005,2005,0,0.0,25,2005,2638,0.0,low in 25
2026-07-09,BKK-DAD,Da Nang,4561,4416,145,3.3,25,4074,4561,100.0,high in 25
2026-07-09,BKK-HAN,Hanoi,3982,3984,-2,-0.1,25,3982,4944,0.0,low in 25
2026-07-09,BKK-HKT,Phuket,1528,1181,347,29.4,25,906,1649,66.7,
2026-07-09,BKK-HND,Tokyo (Haneda),12332,12371,-39,-0.3,25,11202,12922,58.3,
2026-07-09,BKK-KBV,Krabi,2256,2264,-8,-0.4,25,970,2355,83.3,
2026-07-09,BKK-KIX,Osaka,9998,9998,0,0.0,25,9623,11022,29.2,
2026-07-09,BKK-NRT,Tokyo (Narita),8539,8543,-4,-0.0,25,8539,11254,0.0,low in 25
2026-07-09,BKK-PEK,Beijing,9290,9001,289,3.2,25,8665,9670,83.3,
2026-07-09,BKK-PVG,Shanghai,6907,6910,-3,-0.0,25,6788,7669,8.3,
2026-07-09,BKK-SGN,Ho Chi Minh City,4704,4704,0,0.0,25,4598,5363,16.7,
2026-07-10,BKK-CAN,Guangzhou,5562,5562,0,0.0,26,5562,7060,0.0,low in 26
2026-07-10,BKK-CEI,Chiang Rai,1997,1997,0,0.0,26,1997,2754,0.0,low in 26
2026-07-10,BKK-CNX,Chiang Mai,2005,2005,0,0.0,26,2005,2638,0.0,low in 26
2026-07-10,BKK-DAD,Da Nang,4561,4561,0,0.0,26,4074,4561,96.0,high in 26
2026-07-10,BKK-HAN,Hanoi,3982,3982,0,0.0,26,3982,4944,0.0,low in 26
2026-07-10,BKK-HKT,Phuket,1528,1528,0,0.0,26,906,1649,64.0,
2026-07-10,BKK-HND,Tokyo (Haneda),12303,12332,-29,-0.2,26,11202,12922,56.0,
2026-07-10,BKK-KBV,Krabi,2251,2256,-5,-0.2,26,970,2355,76.0,
2026-07-10,BKK-KIX,Osaka,9832,9998,-166,-1.7,26,9623,11022,28.0,
2026-07-10,BKK-NRT,Tokyo (Narita),8539,8539,0,0.0,26,8539,11254,0.0,low in 26
2026-07-10,BKK-PEK,Beijing,8965,9290,-325,-3.5,26,8665,9670,52.0,
2026-07-10,BKK-PVG,Shanghai,6907,6907,0,0.0,26,6788,7669,8.0,
2026-07-10,BKK-SGN,Ho Chi Minh City,4704,4704,0,0.0,26,4598,5363,16.0,
2026-07-13,BKK-CAN,Guangzhou,5562,5562,0,0.0,27,5562,7060,0.0,low in 27
2026-07-13,BKK-CEI,Chiang Rai,2140,1997,143,7.2,27,1997,2754,11.5,
2026-07-13,BKK-CNX,Chiang Mai,1699,2005,-306,-15.3,27,1699,2638,0.0,low in 27
2026-07-13,BKK-DAD,Da Nang,4537,4561,-24,-0.5,27,4074,4561,92.3,
2026-07-13,BKK-HAN,Hanoi,4179,3982,197,4.9,27,3982,4944,11.5,
2026-07-13,BKK-HKT,Phuket,1592,1528,64,4.2,27,906,1649,92.3,
2026-07-13,BKK-HND,Tokyo (Haneda),12303,12303,0,0.0,27,11202,12922,53.8,
2026-07-13,BKK-KBV,Krabi,2241,2251,-10,-0.4,27,970,2355,73.1,
2026-07-13,BKK-KIX,Osaka,9825,9832,-7,-0.1,27,9623,11022,26.9,
2026-07-13,BKK-NRT,Tokyo (Narita),8539,8539,0,0.0,27,8539,11254,0.0,low in 27
2026-07-13,BKK-PEK,Beijing,8575,8965,-390,-4.4,27,8575,9670,0.0,low in 27
2026-07-13,BKK-PVG,Shanghai,6907,6907,0,0.0,27,6788,7669,7.7,
2026-07-13,BKK-SGN,Ho Chi Minh City,4107,4704,-597,-12.7,27,4107,5363,0.0,low in 27
2026-07-14,BKK-CAN,Guangzhou,5562,5562,0,0.0,28,5562,7060,0.0,low in 28
2026-07-14,BKK-CEI,Chiang Rai,2140,2140,0,0.0,28,1997,2754,11.1,
2026-07-14,BKK-CNX,Chiang Mai,2005,1699,306,18.0,28,1699,2638,3.7,
2026-07-14,BKK-DAD,Da Nang,4537,4537,0,0.0,28,4074,4561,88.9,
2026-07-14,BKK-HAN,Hanoi,4179,4179,0,0.0,28,3982,4944,11.1,
2026-07-14,BKK-HKT,Phuket,1599,1592,7,0.4,28,906,1649,92.6,
2026-07-14,BKK-HND,Tokyo (Haneda),12303,12303,0,0.0,28,11202,12922,51.9,
2026-07-14,BKK-KBV,Krabi,1940,2241,-301,-13.4,28,970,2355,48.1,
2026-07-14,BKK-KIX,Osaka,9328,9825,-497,-5.1,28,9328,11022,0.0,low in 28
2026-07-14,BKK-NRT,Tokyo (Narita),8539,8539,0,0.0,28,8539,11254,0.0,low in 28
2026-07-14,BKK-PEK,Beijing,8609,8575,34,0.4,28,8575,9670,3.7,
2026-07-14,BKK-PVG,Shanghai,6907,6907,0,0.0,28,6788,7669,7.4,
2026-07-14,BKK-SGN,Ho Chi Minh City,4107,4107,0,0.0,28,4107,5363,0.0,low in 28
2026-07-16,BKK-CAN,Guangzhou,5726,5562,164,2.9,29,5562,7060,32.1,
2026-07-16,BKK-CEI,Chiang Rai,2279,2140,139,6.5,29,1997,2754,17.9,
2026-07-16,BKK-CNX,Chiang Mai,1919,2005,-86,-4.3,29,1699,2638,3.6,
2026-07-16,BKK-DAD,Da Nang,4536,4537,-1,-0.0,29,4074,4561,85.7,
2026-07-16,BKK-HAN,Hanoi,4668,4179,489,11.7,29,3982,4944,17.9,
2026-07-16,BKK-HKT,Phuket,1404,1599,-195,-12.2,29,906,1649,46.4,
2026-07-16,BKK-HND,Tokyo (Haneda),12662,12303,359,2.9,29,11202,12922,82.1,
2026-07-16,BKK-KBV,Krabi,1941,1940,1,0.1,29,970,2355,50.0,
2026-07-16,BKK-KIX,Osaka,9075,9328,-253,-2.7,29,9075,11022,0.0,low in 29
2026-07-16,BKK-NRT,Tokyo (Narita),9304,8539,765,9.0,29,8539,11254,42.9,
2026-07-16,BKK-PEK,Beijing,8579,8609,-30,-0.3,29,8575,9670,3.6,
2026-07-16,BKK-PVG,Shanghai,7040,6907,133,1.9,29,6788,7669,25.0,
2026-07-16,BKK-SGN,Ho Chi Minh City,4593,4107,486,11.8,29,4107,5363,7.1,
2026-07-17,BKK-CAN,Guangzhou,5726,5726,0,0.0,30,5562,7060,31.0,
2026-07-17,BKK-CEI,Chiang Rai,2153,2279,-126,-5.5,30,1997,2754,17.2,
2026-07-17,BKK-CNX,Chiang Mai,1919,1919,0,0.0,30,1699,2638,3.4,
2026-07-17,BKK-DAD,Da Nang,4536,4536,0,0.0,30,4074,4561,82.8,
2026-07-17,BKK-HAN,Hanoi,4668,4668,0,0.0,30,3982,4944,17.2,
2026-07-17,BKK-HKT,Phuket,1441,1404,37,2.6,30,906,1649,51.7,
2026-07-17,BKK-HND,Tokyo (Haneda),12669,12662,7,0.1,30,11202,12922,82.8,
2026-07-17,BKK-KBV,Krabi,1407,1941,-534,-27.5,30,970,2355,3.4,
2026-07-17,BKK-KIX,Osaka,9075,9075,0,0.0,30,9075,11022,0.0,low in 30
2026-07-17,BKK-NRT,Tokyo (Narita),9304,9304,0,0.0,30,8539,11254,41.4,
2026-07-17,BKK-PEK,Beijing,8579,8579,0,0.0,30,8575,9670,3.4,
2026-07-17,BKK-PVG,Shanghai,7040,7040,0,0.0,30,6788,7669,24.1,
2026-07-17,BKK-SGN,Ho Chi Minh City,4596,4593,3,0.1,30,4107,5363,10.3,
2026-07-20,BKK-CAN,Guangzhou,5452,5726,-274,-4.8,30,5452,7060,0.0,low in 30
2026-07-20,BKK-CEI,Chiang Rai,2153,2153,0,0.0,30,1997,2754,17.2,
2026-07-20,BKK-CNX,Chiang Mai,2130,1919,211,11.0,30,1699,2638,37.9,
2026-07-20,BKK-DAD,Da Nang,4494,4536,-42,-0.9,30,4074,4561,72.4,
2026-07-20,BKK-HAN,Hanoi,4668,4668,0,0.0,30,3982,4944,17.2,
2026-07-20,BKK-HKT,Phuket,1506,1441,65,4.5,30,906,1649,55.2,
2026-07-20,BKK-HND,Tokyo (Haneda),12675,12669,6,0.0,30,11202,12922,86.2,
2026-07-20,BKK-KBV,Krabi,1667,1407,260,18.5,30,970,2355,24.1,
2026-07-20,BKK-KIX,Osaka,9075,9075,0,0.0,30,9075,11022,0.0,low in 30
2026-07-20,BKK-NRT,Tokyo (Narita),9304,9304,0,0.0,30,8539,11254,41.4,
2026-07-20,BKK-PEK,Beijing,8722,8579,143,1.7,30,8575,9670,34.5,
2026-07-20,BKK-PVG,Shanghai,7052,7040,12,0.2,30,6788,7633,31.0,
2026-07-20,BKK-SGN,Ho Chi Minh City,4647,4596,51,1.1,30,4107,5363,27.6,
2026-07-21,BKK-CAN,Guangzhou,5450,5452,-2,-0.0,30,5450,7060,0.0,low in 30
2026-07-21,BKK-CEI,Chiang Rai,2001,2153,-152,-7.1,30,1997,2754,10.3,
2026-07-21,BKK-CNX,Chiang Mai,2130,2130,0,0.0,30,1699,2638,37.9,
2026-07-21,BKK-DAD,Da Nang,4494,4494,0,0.0,30,4074,4561,69.0,
2026-07-21,BKK-HAN,Hanoi,4668,4668,0,0.0,30,3982,4944,17.2,
2026-07-21,BKK-HKT,Phuket,1234,1506,-272,-18.1,30,906,1649,20.7,
2026-07-21,BKK-HND,Tokyo (Haneda),12675,12675,0,0.0,30,11202,12915,86.2,
2026-07-21,BKK-KBV,Krabi,1667,1667,0,0.0,30,970,2355,24.1,
2026-07-21,BKK-KIX,Osaka,9075,9075,0,0.0,30,9075,11022,0.0,low in 30
2026-07-21,BKK-NRT,Tokyo (Narita),9304,9304,0,0.0,30,8539,11254,41.4,
2026-07-21,BKK-PEK,Beijing,8806,8722,84,1.0,30,8575,9670,48.3,
2026-07-21,BKK-PVG,Shanghai,7052,7052,0,0.0,30,6788,7633,31.0,
2026-07-21,BKK-SGN,Ho Chi Minh City,4647,4647,0,0.0,30,4107,5146,27.6,
2026-07-22,BKK-CAN,Guangzhou,5638,5450,188,3.4,30,5450,7060,24.1,
2026-07-22,BKK-CEI,Chiang Rai,2004,2001,3,0.1,30,1997,2754,13.8,
2026-07-22,BKK-CNX,Chiang Mai,2287,2130,157,7.4,30,1699,2638,69.0,
2026-07-22,BKK-DAD,Da Nang,4198,4494,-296,-6.6,30,4074,4561,3.4,
2026-07-22,BKK-HAN,Hanoi,4773,4668,105,2.2,30,3982,4944,69.0,
2026-07-22,BKK-HKT,Phuket,1236,1234,2,0.2,30,906,1649,20.7,
2026-07-22,BKK-HND,Tokyo (Haneda),12773,12675,98,0.8,30,11202,12780,93.1,
2026-07-22,BKK-KBV,Krabi,1667,1667,0,0.0,30,970,2355,24.1,
2026-07-22,BKK-KIX,Osaka,9872,9075,797,8.8,30,9075,11022,48.3,
2026-07-22,BKK-NRT,Tokyo (Narita),9854,9304,550,5.9,30,8539,11254,55.2,
2026-07-22,BKK-PEK,Beijing,8542,8806,-264,-3.0,30,8542,9670,0.0,low in 30
2026-07-22,BKK-PVG,Shanghai,6974,7052,-78,-1.1,30,6788,7633,24.1,
2026-07-22,BKK-SGN,Ho Chi Minh City,4302,4647,-345,-7.4,30,4107,5146,6.9,
2026-07-23,BKK-CAN,Guangzhou,5760,5638,122,2.2,30,5450,7060,48.3,
2026-07-23,BKK-CEI,Chiang Rai,2004,2004,0,0.0,30,1997,2754,13.8,
2026-07-23,BKK-CNX,Chiang Mai,2287,2287,0,0.0,30,1699,2638,65.5,
2026-07-23,BKK-DAD,Da Nang,4192,4198,-6,-0.1,30,4192,4561,0.0,low in 30
2026-07-23,BKK-HAN,Hanoi,4507,4773,-266,-5.6,30,3982,4944,17.2,
2026-07-23,BKK-HKT,Phuket,1296,1236,60,4.9,30,906,1649,27.6,
2026-07-23,BKK-HND,Tokyo (Haneda),12717,12773,-56,-0.4,30,11202,12780,93.1,
2026-07-23,BKK-KBV,Krabi,1667,1667,0,0.0,30,970,2355,24.1,
2026-07-23,BKK-KIX,Osaka,10585,9872,713,7.2,30,9075,11022,58.6,
2026-07-23,BKK-NRT,Tokyo (Narita),9854,9854,0,0.0,30,8539,11254,51.7,
2026-07-23,BKK-PEK,Beijing,8806,8542,264,3.1,30,8542,9670,44.8,
2026-07-23,BKK-PVG,Shanghai,6713,6974,-261,-3.7,30,6713,7633,0.0,low in 30
2026-07-23,BKK-SGN,Ho Chi Minh City,4296,4302,-6,-0.1,30,4107,5146,6.9,
2026-07-24,BKK-CAN,Guangzhou,5531,5760,-229,-4.0,30,5450,7060,6.9,
2026-07-24,BKK-CEI,Chiang Rai,2004,2004,0,0.0,30,1997,2754,13.8,
2026-07-24,BKK-CNX,Chiang Mai,2287,2287,0,0.0,30,1699,2638,62.1,
2026-07-24,BKK-DAD,Da Nang,3940,4192,-252,-6.0,30,3940,4561,0.0,low in 30
2026-07-24,BKK-HAN,Hanoi,4506,4507,-1,-0.0,30,3982,4944,17.2,
2026-07-24,BKK-HKT,Phuket,1381,1296,85,6.6,30,906,1649,31.0,
2026-07-24,BKK-HND,Tokyo (Haneda),12638,12717,-79,-0.6,30,11202,12773,79.3,
2026-07-24,BKK-KBV,Krabi,1667,1667,0,0.0,30,1407,2355,20.7,
2026-07-24,BKK-KIX,Osaka,9436,10585,-1149,-10.9,30,9075,11022,17.2,
2026-07-24,BKK-NRT,Tokyo (Narita),9854,9854,0,0.0,30,8539,11254,51.7,
2026-07-24,BKK-PEK,Beijing,8638,8806,-168,-1.9,30,8542,9670,17.2,
2026-07-24,BKK-PVG,Shanghai,6700,6713,-13,-0.2,30,6700,7633,0.0,low in 30
2026-07-24,BKK-SGN,Ho Chi Minh City,4296,4296,0,0.0,30,4107,5146,6.9,
2026-07-30,BKK-CAN,Guangzhou,5416,5531,-115,-2.1,30,5416,7060,0.0,low in 30
2026-07-30,BKK-CEI,Chiang Rai,2209,2004,205,10.2,30,1997,2754,37.9,
2026-07-30,BKK-CNX,Chiang Mai,2525,2287,238,10.4,30,1699,2638,89.7,
2026-07-30,BKK-DAD,Da Nang,3041,3940,-899,-22.8,30,3041,4561,0.0,low in 30
2026-07-30,BKK-HAN,Hanoi,3265,4506,-1241,-27.5,30,3265,4944,0.0,low in 30
2026-07-30,BKK-HKT,Phuket,1663,1381,282,20.4,30,906,1663,100.0,high in 30
2026-07-30,BKK-HND,Tokyo (Haneda),10574,12638,-2064,-16.3,30,10574,12773,0.0,low in 30
2026-07-30,BKK-KBV,Krabi,1859,1667,192,11.5,30,1407,2355,44.8,
2026-07-30,BKK-KIX,Osaka,9436,9436,0,0.0,30,9075,11022,17.2,
2026-07-30,BKK-NRT,Tokyo (Narita),9369,9854,-485,-4.9,30,8539,11254,51.7,
2026-07-30,BKK-PEK,Beijing,7587,8638,-1051,-12.2,30,7587,9670,0.0,low in 30
2026-07-30,BKK-PVG,Shanghai,6095,6700,-605,-9.0,30,6095,7633,0.0,low in 30
2026-07-30,BKK-SGN,Ho Chi Minh City,4444,4296,148,3.4,30,4107,5146,17.2,
2026-07-31,BKK-CAN,Guangzhou,5006,5416,-410,-7.6,30,5006,6615,0.0,low in 30
2026-07-31,BKK-CEI,Chiang Rai,2209,2209,0,0.0,30,1997,2754,37.9,
2026-07-31,BKK-CNX,Chiang Mai,2525,2525,0,0.0,30,1699,2638,86.2,
2026-07-31,BKK-DAD,Da Nang,3041,3041,0,0.0,30,3041,4561,0.0,low in 30
2026-07-31,BKK-HAN,Hanoi,4613,3265,1348,41.3,30,3265,4944,27.6,
2026-07-31,BKK-HKT,Phuket,1666,1663,3,0.2,30,1181,1666,100.0,high in 30
2026-07-31,BKK-HND,Tokyo (Haneda),10574,10574,0,0.0,30,10574,12773,0.0,low in 30
2026-07-31,BKK-KBV,Krabi,1820,1859,-39,-2.1,30,1407,2355,41.4,
2026-07-31,BKK-KIX,Osaka,10147,9436,711,7.5,30,9075,10962,65.5,
2026-07-31,BKK-NRT,Tokyo (Narita),9369,9369,0,0.0,30,8539,11254,51.7,
2026-07-31,BKK-PEK,Beijing,7587,7587,0,0.0,30,7587,9670,0.0,low in 30
2026-07-31,BKK-PVG,Shanghai,6065,6095,-30,-0.5,30,6065,7633,0.0,low in 30
2026-07-31,BKK-SGN,Ho Chi Minh City,4444,4444,0,0.0,30,4107,5146,17.2,
2026-08-02,BKK-CAN,Guangzhou,5006,5006,0,0.0,30,5006,6615,0.0,low in 30
2026-08-02,BKK-CEI,Chiang Rai,2219,2209,10,0.5,30,1997,2754,44.8,
2026-08-02,BKK-CNX,Chiang Mai,2525,2525,0,0.0,30,1699,2638,82.8,
2026-08-02,BKK-DAD,Da Nang,4066,3041,1025,33.7,30,3041,4561,10.3,
2026-08-02,BKK-HAN,Hanoi,4530,4613,-83,-1.8,30,3265,4944,27.6,
2026-08-02,BKK-HKT,Phuket,1764,1666,98,5.9,30,1181,1764,100.0,high in 30
2026-08-02,BKK-HND,Tokyo (Haneda),10574,10574,0,0.0,30,10574,12773,0.0,low in 30
2026-08-02,BKK-KBV,Krabi,1874,1820,54,3.0,30,1407,2355,44.8,
2026-08-02,BKK-KIX,Osaka,10239,10147,92,0.9,30,9075,10962,69.0,
2026-08-02,BKK-NRT,Tokyo (Narita),9369,9369,0,0.0,30,8539,11254,51.7,
2026-08-02,BKK-PEK,Beijing,7587,7587,0,0.0,30,7587,9670,0.0,low in 30
2026-08-02,BKK-PVG,Shanghai,6065,6065,0,0.0,30,6065,7633,0.0,low in 30
2026-08-02,BKK-SGN,Ho Chi Minh City,3004,4444,-1440,-32.4,30,3004,5146,0.0,low in 30
2026-08-03,BKK-CAN,Guangzhou,5006,5006,0,0.0,30,5006,6615,0.0,low in 30
2026-08-03,BKK-CEI,Chiang Rai,2219,2219,0,0.0,30,1997,2754,44.8,
2026-08-03,BKK-CNX,Chiang Mai,2539,2525,14,0.6,30,1699,2638,89.7,
2026-08-03,BKK-DAD,Da Nang,4066,4066,0,0.0,30,3041,4561,10.3,
2026-08-03,BKK-HAN,Hanoi,4530,4530,0,0.0,30,3265,4944,27.6,
2026-08-03,BKK-HKT,Phuket,1764,1764,0,0.0,30,1181,1764,96.6,high in 30
2026-08-03,BKK-HND,Tokyo (Haneda),10574,10574,0,0.0,30,10574,12773,0.0,low in 30
2026-08-03,BKK-KBV,Krabi,1874,1874,0,0.0,30,1407,2355,41.4,
2026-08-03,BKK-KIX,Osaka,10239,10239,0,0.0,30,9075,10962,69.0,
2026-08-03,BKK-NRT,Tokyo (Narita),9369,9369,0,0.0,30,8539,11254,51.7,
2026-08-03,BKK-PEK,Beijing,7587,7587,0,0.0,30,7587,9574,0.0,low in 30
2026-08-03,BKK-PVG,Shanghai,6065,6065,0,0.0,30,6065,7633,0.0,low in 30
2026-08-03,BKK-SGN,Ho Chi Minh City,3004,3004,0,0.0,30,3004,5146,0.0,low in 30
2026-08-04,BKK-CAN,Guangzhou,5006,5006,0,0.0,30,5006,6615,0.0,low in 30
2026-08-04,BKK-CEI,Chiang Rai,2219,2219,0,0.0,30,1997,2754,44.8,
2026-08-04,BKK-CNX,Chiang Mai,2539,2539,0,0.0,30,1699,2638,86.2,
2026-08-04,BKK-DAD,Da Nang,4273,4066,207,5.1,30,3041,4561,24.1,
2026-08-04,BKK-HAN,Hanoi,4530,4530,0,0.0,30,3265,4944,27.6,
2026-08-04,BKK-HKT,Phuket,1669,1764,-95,-5.4,30,1181,1764,93.1,
2026-08-04,BKK-HND,Tokyo (Haneda),12603,10574,2029,19.2,30,10574,12773,75.9,
2026-08-04,BKK-KBV,Krabi,1874,1874,0,0.0,30,1407,2355,37.9,
2026-08-04,BKK-KIX,Osaka,10614,10239,375,3.7,30,9075,10962,79.3,
2026-08-04,BKK-NRT,Tokyo (Narita),10732,9369,1363,14.5,30,8539,11140,79.3,
2026-08-04,BKK-PEK,Beijing,7592,7587,5,0.1,30,7587,9574,13.8,
2026-08-04,BKK-PVG,Shanghai,6065,6065,0,0.0,30,6065,7633,0.0,low in 30
2026-08-04,BKK-SGN,Ho Chi Minh City,3004,3004,0,0.0,30,3004,5146,0.0,low in 30
2026-08-05,BKK-CAN,Guangzhou,5006,5006,0,0.0,30,5006,6615,0.0,low in 30
2026-08-05,BKK-CEI,Chiang Rai,2144,2219,-75,-3.4,30,1997,2754,31.0,
2026-08-05,BKK-CNX,Chiang Mai,2285,2539,-254,-10.0,30,1699,2637,44.8,
2026-08-05,BKK-DAD,Da Nang,4273,4273,0,0.0,30,3041,4561,24.1,
2026-08-05,BKK-HAN,Hanoi,4530,4530,0,0.0,30,3265,4944,27.6,
2026-08-05,BKK-HKT,Phuket,1662,1669,-7,-0.4,30,1181,1764,82.8,
2026-08-05,BKK-HND,Tokyo (Haneda),12603,12603,0,0.0,30,10574,12773,72.4,
2026-08-05,BKK-KBV,Krabi,1874,1874,0,0.0,30,1407,2355,34.5,
2026-08-05,BKK-KIX,Osaka,11502,10614,888,8.4,30,9075,11502,100.0,high in 30
2026-08-05,BKK-NRT,Tokyo (Narita),10732,10732,0,0.0,30,8539,11137,79.3,
2026-08-05,BKK-PEK,Beijing,7217,7592,-375,-4.9,30,7217,9574,0.0,low in 30
2026-08-05,BKK-PVG,Shanghai,6065,6065,0,0.0,30,6065,7633,0.0,low in 30
2026-08-05,BKK-SGN,Ho Chi Minh City,4594,3004,1590,52.9,30,3004,5146,37.9,
2026-08-08,BKK-CAN,Guangzhou,5243,5006,237,4.7,30,5006,6615,17.2,
2026-08-08,BKK-CEI,Chiang Rai,2144,2144,0,0.0,30,1997,2754,31.0,
2026-08-08,BKK-CNX,Chiang Mai,1321,2285,-964,-42.2,30,1321,2637,0.0,low in 30
2026-08-08,BKK-DAD,Da Nang,4135,4273,-138,-3.2,30,3041,4561,17.2,
2026-08-08,BKK-HAN,Hanoi,4530,4530,0,0.0,30,3265,4944,27.6,
2026-08-08,BKK-HKT,Phuket,1745,1662,83,5.0,30,1181,1764,93.1,
2026-08-08,BKK-HND,Tokyo (Haneda),12603,12603,0,0.0,30,10574,12773,69.0,
2026-08-08,BKK-KBV,Krabi,2062,1874,188,10.0,30,1407,2355,51.7,
2026-08-08,BKK-KIX,Osaka,10623,11502,-879,-7.6,30,9075,11502,82.8,
2026-08-08,BKK-NRT,Tokyo (Narita),10679,10732,-53,-0.5,30,8539,11137,79.3,
2026-08-08,BKK-PEK,Beijing,7062,7217,-155,-2.1,30,7062,9574,0.0,low in 30
2026-08-08,BKK-PVG,Shanghai,6089,6065,24,0.4,30,6065,7633,17.2,
2026-08-08,BKK-SGN,Ho Chi Minh City,4571,4594,-23,-0.5,30,3004,5146,34.5,
2026-08-09,BKK-CAN,Guangzhou,5274,5243,31,0.6,30,5006,6410,20.7,
2026-08-09,BKK-CEI,Chiang Rai,2180,2144,36,1.7,30,1997,2754,44.8,
2026-08-09,BKK-CNX,Chiang Mai,1364,1321,43,3.3,30,1321,2539,3.4,
2026-08-09,BKK-DAD,Da Nang,4135,4135,0,0.0,30,3041,4561,17.2,
2026-08-09,BKK-HAN,Hanoi,4655,4530,125,2.8,30,3265,4944,48.3,
2026-08-09,BKK-HKT,Phuket,1701,1745,-44,-2.5,30,1181,1764,89.7,
2026-08-09,BKK-HND,Tokyo (Haneda),12603,12603,0,0.0,30,10574,12773,65.5,
2026-08-09,BKK-KBV,Krabi,2062,2062,0,0.0,30,1407,2355,48.3,
2026-08-09,BKK-KIX,Osaka,10623,10623,0,0.0,30,9075,11502,82.8,
2026-08-09,BKK-NRT,Tokyo (Narita),10679,10679,0,0.0,30,8539,10904,79.3,
2026-08-09,BKK-PEK,Beijing,7062,7062,0,0.0,30,7062,9574,0.0,low in 30
2026-08-09,BKK-PVG,Shanghai,6089,6089,0,0.0,30,6065,7633,17.2,
2026-08-09,BKK-SGN,Ho Chi Minh City,4571,4571,0,0.0,30,3004,5146,34.5,
2026-08-10,BKK-CAN,Guangzhou,5274,5274,0,0.0,30,5006,6167,20.7,
2026-08-10,BKK-CEI,Chiang Rai,2180,2180,0,0.0,30,1997,2754,44.8,
2026-08-10,BKK-CNX,Chiang Mai,2134,1364,770,56.5,30,1321,2539,51.7,
2026-08-10,BKK-DAD,Da Nang,4135,4135,0,0.0,30,3041,4561,17.2,
2026-08-10,BKK-HAN,Hanoi,4705,4655,50,1.1,30,3265,4808,65.5,
2026-08-10,BKK-HKT,Phuket,1701,1701,0,0.0,30,1181,1764,86.2,
2026-08-10,BKK-HND,Tokyo (Haneda),12603,12603,0,0.0,30,10574,12773,62.1,
2026-08-10,BKK-KBV,Krabi,2062,2062,0,0.0,30,1407,2355,48.3,
2026-08-10,BKK-KIX,Osaka,10623,10623,0,0.0,30,9075,11502,82.8,
2026-08-10,BKK-NRT,Tokyo (Narita),10679,10679,0,0.0,30,8539,10904,79.3,
2026-08-10,BKK-PEK,Beijing,7062,7062,0,0.0,30,7062,9574,0.0,low in 30
2026-08-10,BKK-PVG,Shanghai,6089,6089,0,0.0,30,6065,7633,17.2,
2026-08-10,BKK-SGN,Ho Chi Minh City,4571,4571,0,0.0,30,3004,5118,34.5,
2026-08-11,BKK-CAN,Guangzhou,5274,5274,0,0.0,30,5006,6167,20.7,
